actual_occupancy,model_a_prediction,model_b_naive_prediction,abs_error_model_a,abs_error_model_b,error_difference_a_minus_b
0.6945901637106473,0.6790477931499481,0.6954237552662557,0.015542370560699181,0.0008335915556083595,0.014708779005090822
0.6943817658217453,0.6787967663258314,0.6952153573773536,0.015584999495913854,0.0008335915556083595,0.014751407940305494
0.6941733679328431,0.6786342915147543,0.6950069594884515,0.015539076418088826,0.0008335915556083595,0.014705484862480467
0.6939649700439411,0.6784607078880072,0.6947985615995494,0.015504262155933923,0.0008335915556083595,0.014670670600325564
0.6937565721550389,0.6782460678368807,0.6945901637106473,0.015510504318158258,0.0008335915556083595,0.014676912762549899
0.6935481742661369,0.6779619194567204,0.6943817658217453,0.015586254809416555,0.0008335915556083595,0.014752663253808196
0.6933397763772348,0.6776680406183004,0.6941733679328431,0.015671735758934324,0.0008335915556083595,0.014838144203325965
0.6931313784883327,0.6773337367922068,0.6939649700439411,0.015797641696125964,0.0008335915556083595,0.014964050140517604
0.6929229805994307,0.6770759746432304,0.6937565721550389,0.015847005956200255,0.0008335915556082485,0.015013414400592007
0.6927145827105285,0.6768561936914921,0.6935481742661369,0.015858389019036467,0.0008335915556083595,0.015024797463428108
0.6925061848216265,0.6766175273805857,0.6933397763772348,0.015888657441040843,0.0008335915556082485,0.015055065885432595
0.6922977869327244,0.6763150356709957,0.6931313784883327,0.015982751261728656,0.0008335915556083595,0.015149159706120296
0.6920893890438223,0.676009975373745,0.6929229805994307,0.01607941367007737,0.0008335915556083595,0.01524582211446901
0.6918809911549202,0.6755850147455931,0.6927145827105285,0.016295976409327118,0.0008335915556083595,0.015462384853718758
0.6916725932660182,0.67520322650671,0.6925061848216265,0.0164693667593081,0.0008335915556083595,0.015635775203699742
0.691464195377116,0.6749269776046276,0.6922977869327244,0.0165372177724884,0.0008335915556083595,0.01570362621688004
0.691255797488214,0.6746510323137045,0.6920893890438223,0.016604765174509484,0.0008335915556083595,0.015771173618901124
0.6910473995993118,0.674318352714181,0.6918809911549202,0.016729046885130883,0.0008335915556083595,0.015895455329522523
0.6908390017104098,0.6739850398153067,0.6916725932660182,0.01685396189510313,0.0008335915556083595,0.01602037033949477
0.6906306038215078,0.6734852008521557,0.691464195377116,0.017145402969352075,0.0008335915556082485,0.016311811413743826
0.6904222059326056,0.6729914750903845,0.691255797488214,0.01743073084222113,0.0008335915556083595,0.016597139286612772
0.6902138080437036,0.6726704407483339,0.6910473995993118,0.01754336729536965,0.0008335915556082485,0.0167097757397614
0.6900054101548014,0.6723654232919216,0.6908390017104098,0.01763998686287982,0.0008335915556083595,0.01680639530727146
0.6897970122658994,0.6720201037824154,0.6906306038215078,0.01777690848348401,0.0008335915556083595,0.01694331692787565
0.6895886143769973,0.6716667227447033,0.6904222059326056,0.017921891632293963,0.0008335915556083595,0.017088300076685603
0.6893802164880952,0.6699516009539366,0.6902138080437036,0.019428615534158644,0.0008335915556083595,0.018595023978550285
0.6891718185991931,0.6699287854135036,0.6900054101548014,0.01924303318568943,0.0008335915556083595,0.01840944163008107
0.688963420710291,0.6699739880859852,0.6897970122658994,0.018989432624305858,0.0008335915556083595,0.018155841068697498
0.688755022821389,0.6699355971068144,0.6895886143769973,0.018819425714574622,0.0008335915556082485,0.017985834158966374
0.6885466249324869,0.6695823296904564,0.6893802164880952,0.01896429524203047,0.0008335915556083595,0.01813070368642211
0.6883382270435848,0.6691584754735231,0.6891718185991931,0.019179751570061687,0.0008335915556082485,0.01834616001445344
0.6881298291546827,0.669963076710701,0.688963420710291,0.018166752443981693,0.0008335915556083595,0.017333160888373333
0.6879214312657806,0.6695982720702887,0.688755022821389,0.01832315919549199,0.0008335915556083595,0.01748956763988363
0.6877130333768785,0.6691266894340515,0.6885466249324869,0.01858634394282699,0.0008335915556083595,0.01775275238721863
0.6875046354879765,0.6688716895878315,0.6883382270435848,0.01863294590014497,0.0008335915556083595,0.01779935434453661
0.6872962375990743,0.6684844084084034,0.6881298291546827,0.018811829190670926,0.0008335915556083595,0.017978237635062566
0.6870878397101723,0.6685140114277601,0.6879214312657806,0.018573828282412164,0.0008335915556083595,0.017740236726803804
0.6868794418212703,0.6680283099412918,0.6877130333768785,0.018851131879978444,0.0008335915556082485,0.018017540324370196
0.6866710439323681,0.6672251205891371,0.6875046354879765,0.01944592334323103,0.0008335915556083595,0.01861233178762267
0.6864626460434661,0.666882986202836,0.6872962375990743,0.019579659840630037,0.0008335915556082485,0.01874606828502179
0.6862542481545639,0.6668623331934214,0.6870878397101723,0.019391914961142565,0.0008335915556083595,0.018558323405534205
0.6860458502656619,0.6665103416889906,0.6868794418212703,0.0195355085766713,0.0008335915556083595,0.01870191702106294
0.6858374523767597,0.6663199607282877,0.6866710439323681,0.019517491648472052,0.0008335915556083595,0.018683900092863692
0.6856290544878577,0.6675959341228008,0.6864626460434661,0.018033120365056887,0.0008335915556083595,0.017199528809448528
0.6854206565989556,0.6669605914503336,0.6862542481545639,0.018460065148621974,0.0008335915556083595,0.017626473593013614
0.6852122587100535,0.665860852226615,0.6860458502656619,0.019351406483438582,0.0008335915556083595,0.018517814927830223
0.6850038608211514,0.665039187297225,0.6858374523767597,0.01996467352392639,0.0008335915556083595,0.01913108196831803
0.6847954629322494,0.6645606476813555,0.6856290544878577,0.02023481525089388,0.0008335915556083595,0.01940122369528552
0.6845870650433472,0.664342762902379,0.6854206565989556,0.020244302140968173,0.0008335915556083595,0.019410710585359814
0.6843786671544452,0.6640582382678986,0.6852122587100535,0.020320428886546615,0.0008335915556083595,0.019486837330938256
0.6841702692655431,0.6636174265295267,0.6850038608211514,0.02055284273601643,0.0008335915556082485,0.01971925118040818
0.683961871376641,0.6634672321379185,0.6847954629322494,0.020494639238722523,0.0008335915556083595,0.019661047683114163
0.683753473487739,0.6631883699446917,0.6845870650433472,0.020565103543047303,0.0008335915556082485,0.019731511987439054
0.6835450755988368,0.662835706025362,0.6843786671544452,0.0207093695734748,0.0008335915556083595,0.01987577801786644
0.6833366777099348,0.6625182908028364,0.6841702692655431,0.020818386907098363,0.0008335915556083595,0.019984795351490003
0.6831282798210326,0.6608934253454208,0.683961871376641,0.0222348544756118,0.0008335915556083595,0.02140126292000344
0.6829198819321306,0.6595980208367109,0.683753473487739,0.02332186109541967,0.0008335915556083595,0.022488269539811312
0.6827114840432285,0.658750070258975,0.6835450755988368,0.023961413784253427,0.0008335915556083595,0.023127822228645067
0.6825030861543264,0.6581405829638243,0.6833366777099348,0.02436250319050215,0.0008335915556083595,0.02352891163489379
0.6822946882654244,0.6580054052174091,0.6831282798210326,0.024289283048015253,0.0008335915556082485,0.023455691492407005
0.6820862903765222,0.6573446523398161,0.6829198819321306,0.02474163803670615,0.0008335915556083595,0.02390804648109779
0.6818778924876202,0.6572302803397179,0.6827114840432285,0.024647612147902342,0.0008335915556082485,0.023814020592294094
0.6816694945987181,0.657354474067688,0.6825030861543264,0.024315020531030074,0.0008335915556083595,0.023481428975421714
0.681461096709816,0.6572483777999878,0.6822946882654244,0.024212718909828235,0.0008335915556083595,0.023379127354219875
0.6812526988209139,0.6568632423877716,0.6820862903765222,0.024389456433142276,0.0008335915556083595,0.023555864877533916
0.6810443009320118,0.6568502727895975,0.6818778924876202,0.024194028142414337,0.0008335915556083595,0.023360436586805977
0.6808359030431097,0.6567573491483927,0.6816694945987181,0.024078553894717025,0.0008335915556083595,0.023244962339108666
0.6806275051542077,0.6566384639590979,0.681461096709816,0.023989041195109806,0.0008335915556083595,0.023155449639501446
0.6804191072653056,0.6564682982861996,0.6812526988209139,0.023950808979106064,0.0008335915556082485,0.023117217423497816
0.6802107093764035,0.6564796529710293,0.6810443009320118,0.023731056405374207,0.0008335915556083595,0.022897464849765847
0.6800023114875015,0.6562786437571049,0.6808359030431097,0.02372366773039658,0.0008335915556082485,0.022890076174788332
0.6797939135985993,0.6560057196766138,0.6806275051542077,0.0237881939219855,0.0008335915556083595,0.02295460236637714
0.6795855157096973,0.6557040605694056,0.6804191072653056,0.02388145514029172,0.0008335915556083595,0.02304786358468336
0.6793771178207951,0.655651543289423,0.6802107093764035,0.02372557453137214,0.0008335915556083595,0.02289198297576378
0.6791687199318931,0.6554728876799345,0.6800023114875015,0.023695832251958593,0.0008335915556083595,0.022862240696350233
0.678960322042991,0.6552112475037575,0.6797939135985993,0.023749074539233472,0.0008335915556083595,0.022915482983625113
0.6787519241540889,0.6549861673265696,0.6795855157096973,0.023765756827519358,0.0008335915556083595,0.022932165271910998
0.6785435262651868,0.6548056546598673,0.6793771178207951,0.023737871605319483,0.0008335915556083595,0.022904280049711123
0.6783351283762847,0.6546270120888948,0.6791687199318931,0.02370811628738989,0.0008335915556083595,0.02287452473178153
0.6781267304873827,0.6519002839922905,0.678960322042991,0.026226446495092204,0.0008335915556082485,0.025392854939483955
0.6779183325984806,0.6499471999704838,0.6787519241540889,0.027971132627996775,0.0008335915556083595,0.027137541072388416
0.6777099347095785,0.6499123983085155,0.6785435262651868,0.027797536401062972,0.0008335915556082485,0.026963944845454724
0.6775015368206764,0.6501539666205645,0.6783351283762847,0.027347570200111915,0.0008335915556083595,0.026513978644503555
0.6772931389317743,0.6499197594821453,0.6781267304873827,0.02737337944962903,0.0008335915556083595,0.026539787894020672
0.6770847410428722,0.649814186617732,0.6779183325984806,0.027270554425140148,0.0008335915556083595,0.026436962869531788
0.6768763431539702,0.64980991743505,0.6777099347095785,0.02706642571892015,0.0008335915556083595,0.02623283416331179
0.676667945265068,0.6502072531729937,0.6775015368206764,0.026460692092074356,0.0008335915556083595,0.025627100536465997
0.676459547376166,0.6502092462033033,0.6772931389317743,0.026250301172862645,0.0008335915556083595,0.025416709617254285
0.6762511494872638,0.650792870670557,0.6770847410428722,0.025458278816706814,0.0008335915556083595,0.024624687261098455
0.6760427515983618,0.651303069666028,0.6768763431539702,0.02473968193233378,0.0008335915556083595,0.02390609037672542
0.6758343537094598,0.6517974995076656,0.676667945265068,0.024036854201794133,0.0008335915556082485,0.023203262646185885
0.6756259558205576,0.6522450614720583,0.676459547376166,0.023380894348499326,0.0008335915556083595,0.022547302792890966
0.6754175579316556,0.6528110355138779,0.6762511494872638,0.02260652241777772,0.0008335915556082485,0.02177293086216947
0.6752091600427534,0.6535289436578751,0.6760427515983618,0.02168021638487838,0.0008335915556083595,0.020846624829270022
0.6750007621538514,0.6540693677961826,0.6758343537094598,0.020931394357668776,0.0008335915556083595,0.020097802802060416
0.6747923642649493,0.654983825981617,0.6756259558205576,0.01980853828333229,0.0008335915556083595,0.01897494672772393
0.6745839663760472,0.6564157828688622,0.6754175579316556,0.018168183507185076,0.0008335915556083595,0.017334591951576717
0.6743755684871451,0.6580437626689672,0.6752091600427534,0.016331805818177836,0.0008335915556083595,0.015498214262569476
0.674167170598243,0.6584609989076853,0.6750007621538514,0.01570617169055777,0.0008335915556083595,0.014872580134949409
0.673958772709341,0.6581773329526186,0.6747923642649493,0.015781439756722415,0.0008335915556082485,0.014947848201114167
0.6737503748204389,0.657939774915576,0.6745839663760472,0.015810599904862888,0.0008335915556083595,0.014977008349254528
0.6735419769315368,0.6580452658236027,0.6743755684871451,0.015496711107934158,0.0008335915556082485,0.01466311955232591
0.6733335790426347,0.6582383550703526,0.674167170598243,0.015095223972282135,0.0008335915556083595,0.014261632416673775
0.6731251811537327,0.6601676158607006,0.673958772709341,0.012957565293032047,0.0008335915556083595,0.012123973737423688
0.6729167832648305,0.6611393373459578,0.6737503748204389,0.011777445918872753,0.0008335915556083595,0.010943854363264394
0.6727083853759285,0.6607611533254385,0.6735419769315368,0.011947232050489975,0.0008335915556083595,0.011113640494881616
0.6724999874870263,0.6604429762810469,0.6733335790426347,0.012057011205979462,0.0008335915556083595,0.011223419650371103
0.6722915895981243,0.6602193862199783,0.6731251811537327,0.012072203378145963,0.0008335915556083595,0.011238611822537603
0.6720831917092223,0.6599392667412758,0.6729167832648305,0.012143924967946473,0.0008335915556082485,0.011310333412338225
0.6718747938203201,0.6597669050097466,0.6727083853759285,0.012107888810573564,0.0008335915556083595,0.011274297254965204
0.6716663959314181,0.6592043861746788,0.6724999874870263,0.012462009756739278,0.0008335915556082485,0.01162841820113103
0.6714579980425159,0.658751530572772,0.6722915895981243,0.01270646746974391,0.0008335915556083595,0.01187287591413555
0.6712496001536139,0.6579253133386374,0.6720831917092223,0.01332428681497655,0.0008335915556083595,0.01249069525936819
0.6710412022647118,0.656817926093936,0.6718747938203201,0.01422327617077579,0.0008335915556083595,0.01338968461516743
0.6708328043758097,0.6557772010564804,0.6716663959314181,0.015055603319329314,0.0008335915556083595,0.014222011763720954
0.6706244064869076,0.6555370558053255,0.6714579980425159,0.015087350681582068,0.0008335915556083595,0.014253759125973708
0.6704160085980055,0.6551572345197201,0.6712496001536139,0.015258774078285464,0.0008335915556083595,0.014425182522677105
0.6702076107091034,0.6546147558838129,0.6710412022647118,0.015592854825290492,0.0008335915556083595,0.014759263269682132
0.6699992128202014,0.6539840046316385,0.6708328043758097,0.016015208188562835,0.0008335915556083595,0.015181616632954475
0.6697908149312992,0.6527801305055618,0.6706244064869076,0.017010684425737388,0.0008335915556083595,0.01617709287012903
0.6695824170423972,0.6515845879912376,0.6704160085980055,0.017997829051159542,0.0008335915556083595,0.017164237495551182
0.6693740191534951,0.6515646670013666,0.6702076107091034,0.017809352152128533,0.0008335915556082485,0.016975760596520284
0.669165621264593,0.6515745129436255,0.6699992128202014,0.017591108320967552,0.0008335915556083595,0.016757516765359193
0.668957223375691,0.6515636723488569,0.6697908149312992,0.017393551026834042,0.0008335915556082485,0.016559959471225794
0.6687488254867888,0.6515334323048592,0.6695824170423972,0.01721539318192966,0.0008335915556083595,0.016381801626321302
0.6685404275978868,0.6514241844415665,0.6693740191534951,0.01711624315632032,0.0008335915556083595,0.01628265160071196
0.6683320297089846,0.6512982007116079,0.669165621264593,0.01703382899737671,0.0008335915556083595,0.01620023744176835
0.6681236318200826,0.650263711810112,0.668957223375691,0.01785992000997061,0.0008335915556083595,0.01702632845436225
0.6679152339311805,0.6497199404984713,0.6687488254867888,0.018195293432709203,0.0008335915556083595,0.017361701877100844
0.6677068360422784,0.6500915680080652,0.6685404275978868,0.017615268034213205,0.0008335915556083595,0.016781676478604846
0.6674984381533764,0.6502277068793774,0.6683320297089846,0.01727073127399903,0.0008335915556082485,0.01643713971839078
0.6672900402644742,0.6501979045569897,0.6681236318200826,0.01709213570748458,0.0008335915556083595,0.01625854415187622
0.6670816423755722,0.6501265335828066,0.6679152339311805,0.016955108792765627,0.0008335915556082485,0.01612151723715738
0.6668732444866701,0.6502514909952879,0.6677068360422784,0.016621753491382174,0.0008335915556083595,0.015788161935773815
0.666664846597768,0.6504251752048731,0.6674984381533764,0.01623967139289495,0.0008335915556083595,0.01540607983728659
0.6664564487088659,0.650545047596097,0.6672900402644742,0.015911401112768897,0.0008335915556083595,0.015077809557160538
0.6662480508199639,0.6505535840988159,0.6670816423755722,0.015694466721147937,0.0008335915556083595,0.014860875165539578
0.6660396529310617,0.650417622178793,0.6668732444866701,0.015622030752268756,0.0008335915556083595,0.014788439196660397
0.6658312550421597,0.6504204459488392,0.666664846597768,0.015410809093320488,0.0008335915556083595,0.014577217537712128
0.6656228571532576,0.6504372637718916,0.6664564487088659,0.015185593381366047,0.0008335915556082485,0.014352001825757799
0.6654144592643555,0.650684705004096,0.6662480508199639,0.014729754260259464,0.0008335915556083595,0.013896162704651105
0.6652060613754535,0.6507353708148003,0.6660396529310617,0.014470690560653199,0.0008335915556082485,0.01363709900504495
0.6649976634865513,0.6507871188223362,0.6658312550421597,0.014210544664215119,0.0008335915556083595,0.01337695310860676
0.6647892655976493,0.6509598940610886,0.6656228571532576,0.01382937153656072,0.0008335915556083595,0.01299577998095236
0.6645808677087471,0.6508845444768667,0.6654144592643555,0.013696323231880414,0.0008335915556083595,0.012862731676272054
0.6643724698198451,0.650788364931941,0.6652060613754535,0.01358410488790407,0.0008335915556083595,0.01275051333229571
0.664164071930943,0.6507764495909214,0.6649976634865513,0.013387622340021554,0.0008335915556083595,0.012554030784413195
0.6639556740420409,0.65068419277668,0.6647892655976493,0.01327148126536093,0.0008335915556083595,0.01243788970975257
0.6637472761531389,0.6505029313266277,0.6645808677087471,0.013244344826511156,0.0008335915556082485,0.012410753270902908
0.6635388782642367,0.6502448134124279,0.6643724698198451,0.01329406485180884,0.0008335915556083595,0.01246047329620048
0.6633304803753346,0.6499700173735619,0.664164071930943,0.013360463001772738,0.0008335915556083595,0.012526871446164378
0.6631220824864326,0.6498227547854185,0.6639556740420409,0.013299327701014052,0.0008335915556083595,0.012465736145405693
0.6629136845975305,0.6497383527457714,0.6637472761531389,0.01317533185175912,0.0008335915556083595,0.01234174029615076
0.6627052867086284,0.6495884545147419,0.6635388782642367,0.013116832193886485,0.0008335915556083595,0.012283240638278126
0.6624968888197263,0.6493697371333838,0.6633304803753346,0.013127151686342597,0.0008335915556082485,0.012293560130734349
0.6622884909308242,0.6490999702364206,0.6631220824864326,0.013188520694403572,0.0008335915556083595,0.012354929138795212
0.6620800930419222,0.6488089356571436,0.6629136845975305,0.013271157384778576,0.0008335915556083595,0.012437565829170216
0.66187169515302,0.6486173830926418,0.6627052867086284,0.013254312060378193,0.0008335915556083595,0.012420720504769833
0.661663297264118,0.64845160394907,0.6624968888197263,0.013211693315048012,0.0008335915556083595,0.012378101759439653
0.6614548993752158,0.6482288613915443,0.6622884909308242,0.013226037983671501,0.0008335915556083595,0.012392446428063142
0.6612465014863138,0.6479822006076574,0.6620800930419222,0.013264300878656377,0.0008335915556083595,0.012430709323048017
0.6610381035974118,0.6476969700306654,0.66187169515302,0.013341133566746377,0.0008335915556082485,0.012507542011138129
0.6608297057085096,0.6474154964089394,0.661663297264118,0.013414209299570268,0.0008335915556083595,0.012580617743961908
0.6606213078196076,0.647189550101757,0.6614548993752158,0.013431757717850545,0.0008335915556082485,0.012598166162242297
0.6604129099307054,0.6469498798251152,0.6612465014863138,0.013463030105590246,0.0008335915556083595,0.012629438549981886
0.6602045120418034,0.6466985251754522,0.6610381035974118,0.013505986866351183,0.0008335915556083595,0.012672395310742823
0.6599961141529013,0.64643295109272,0.6608297057085096,0.013563163060181238,0.0008335915556083595,0.012729571504572879
0.6597877162639992,0.6461569759994745,0.6606213078196076,0.01363074026452471,0.0008335915556083595,0.01279714870891635
0.6595793183750971,0.6458544321358204,0.6604129099307054,0.013724886239276701,0.0008335915556083595,0.012891294683668342
0.6593709204861951,0.6448211148381233,0.6602045120418034,0.014549805648071734,0.0008335915556083595,0.013716214092463375
0.659162522597293,0.6446715518832207,0.6599961141529013,0.014490970714072349,0.0008335915556082485,0.0136573791584641
0.6589541247083909,0.6447261422872543,0.6597877162639992,0.014227982421136542,0.0008335915556083595,0.013394390865528183
0.6587457268194888,0.6447758115828037,0.6595793183750971,0.013969915236685115,0.0008335915556082485,0.013136323681076867
0.6585373289305867,0.6445724740624428,0.6593709204861951,0.013964854868143917,0.0008335915556083595,0.013131263312535557
0.6583289310416847,0.6442698910832405,0.659162522597293,0.014059039958444153,0.0008335915556083595,0.013225448402835793
0.6581205331527825,0.6450483091175556,0.6589541247083909,0.013072224035226898,0.0008335915556083595,0.012238632479618539
0.6579121352638805,0.6444817390292883,0.6587457268194888,0.01343039623459219,0.0008335915556083595,0.01259680467898383
0.6577037373749783,0.6440250277519226,0.6585373289305867,0.01367870962305573,0.0008335915556083595,0.01284511806744737
0.6574953394860763,0.6438033115118742,0.6583289310416847,0.013692027974202103,0.0008335915556083595,0.012858436418593744
0.6572869415971743,0.643402935937047,0.6581205331527825,0.013884005660127263,0.0008335915556082485,0.013050414104519015
0.6570785437082721,0.6434023231267929,0.6579121352638805,0.013676220581479215,0.0008335915556083595,0.012842629025870855
0.6568701458193701,0.6429289449006319,0.6577037373749783,0.013941200918738184,0.0008335915556082485,0.013107609363129935
0.6566617479304679,0.6421521268785,0.6574953394860763,0.014509621051967958,0.0008335915556083595,0.013676029496359599
0.6564533500415659,0.6417880840599537,0.6572869415971743,0.014665265981612219,0.0008335915556083595,0.01383167442600386
0.6562449521526638,0.641625365242362,0.6570785437082721,0.01461958691030174,0.0008335915556083595,0.013785995354693381
0.6560365542637617,0.6409955490380526,0.6568701458193701,0.01504100522570917,0.0008335915556083595,0.01420741367010081
0.6558281563748596,0.640660984441638,0.6566617479304679,0.01516717193322159,0.0008335915556083595,0.014333580377613231
0.6556197584859575,0.6418648809194565,0.6564533500415659,0.013754877566501067,0.0008335915556083595,0.012921286010892707
0.6554113605970554,0.6414777152240276,0.6562449521526638,0.01393364537302777,0.0008335915556083595,0.01310005381741941
0.6552029627081534,0.6404674220830202,0.6560365542637617,0.014735540625133159,0.0008335915556083595,0.0139019490695248
0.6549945648192512,0.6395112294703722,0.6558281563748596,0.015483335348879024,0.0008335915556083595,0.014649743793270664
0.6547861669303492,0.639069352298975,0.6556197584859575,0.0157168146313742,0.0008335915556083595,0.014883223075765839
0.6545777690414472,0.6388444732874632,0.6554113605970554,0.015733295753983967,0.0008335915556082485,0.014899704198375718
0.654369371152545,0.6384835038334131,0.6552029627081534,0.015885867319131886,0.0008335915556083595,0.015052275763523526
0.654160973263643,0.6379756480455399,0.6549945648192512,0.01618532521810312,0.0008335915556082485,0.01535173366249487
0.6539525753747408,0.637739272788167,0.6547861669303492,0.01621330258657383,0.0008335915556083595,0.01537971103096547
0.6537441774858388,0.6374138481914997,0.6545777690414472,0.016330329294339085,0.0008335915556083595,0.015496737738730726
0.6535357795969367,0.637020792812109,0.654369371152545,0.016514986784827657,0.0008335915556083595,0.015681395229219297
0.6533273817080346,0.636642349883914,0.654160973263643,0.016685031824120622,0.0008335915556083595,0.015851440268512262
0.6531189838191325,0.6350067276507616,0.6539525753747408,0.018112256168370866,0.0008335915556083595,0.017278664612762507
0.6529105859302304,0.6344904154539108,0.6537441774858388,0.01842017047631961,0.0008335915556083595,0.01758657892071125
0.6527021880413284,0.633729400113225,0.6535357795969367,0.01897278792810342,0.0008335915556082485,0.01813919637249517
0.6524937901524263,0.6332308277487755,0.6533273817080346,0.019262962403650774,0.0008335915556083595,0.018429370848042415
0.6522853922635242,0.6333257351070642,0.6531189838191325,0.018959657156459975,0.0008335915556082485,0.018126065600851726
0.6520769943746221,0.6327548231929541,0.6529105859302304,0.019322171181668013,0.0008335915556083595,0.018488579626059654
0.65186859648572,0.6326476559042931,0.6527021880413284,0.019220940581426982,0.0008335915556083595,0.018387349025818622
0.6516601985968179,0.6328397337347269,0.6524937901524263,0.01882046486209099,0.0008335915556083595,0.01798687330648263
0.6514518007079159,0.6327600907534361,0.6522853922635242,0.018691709954479774,0.0008335915556083595,0.017858118398871414
0.6512434028190137,0.6323538236320019,0.6520769943746221,0.01888957918701184,0.0008335915556083595,0.01805598763140348
0.6510350049301117,0.6323154717683792,0.65186859648572,0.01871953316173247,0.0008335915556083595,0.01788594160612411
0.6508266070412096,0.6321654114872217,0.6516601985968179,0.01866119555398793,0.0008335915556082485,0.017827603998379682
0.6506182091523075,0.6319577768445015,0.6514518007079159,0.018660432307806007,0.0008335915556083595,0.017826840752197648
0.6504098112634055,0.631757402792573,0.6512434028190137,0.018652408470832493,0.0008335915556082485,0.017818816915224245
0.6502014133745033,0.6318464372307062,0.6510350049301117,0.018354976143797108,0.0008335915556083595,0.01752138458818875
0.6499930154856013,0.6316924504935741,0.6508266070412096,0.018300564992027146,0.0008335915556083595,0.017466973436418787
0.6497846175966991,0.6314469501376152,0.6506182091523075,0.01833766745908394,0.0008335915556083595,0.01750407590347558
0.6495762197077971,0.6310309506952763,0.6504098112634055,0.01854526901252085,0.0008335915556083595,0.01771167745691249
0.649367821818895,0.6308575663715601,0.6502014133745033,0.018510255447334867,0.0008335915556083595,0.017676663891726507
0.6491594239299929,0.630609342828393,0.6499930154856013,0.018550081101599947,0.0008335915556083595,0.017716489545991587
0.6489510260410909,0.6303458455950022,0.6497846175966991,0.01860518044608872,0.0008335915556082485,0.017771588890480472
0.6487426281521887,0.6301205661147833,0.6495762197077971,0.018622062037405462,0.0008335915556083595,0.017788470481797103
0.6485342302632866,0.6299484726041555,0.649367821818895,0.018585757659131064,0.0008335915556083595,0.017752166103522704
0.6483258323743846,0.6298031266778708,0.6491594239299929,0.01852270569651382,0.0008335915556083595,0.01768911414090546
0.6481174344854825,0.6279079653322697,0.6489510260410909,0.020209469153212867,0.0008335915556083595,0.019375877597604507
0.6479090365965804,0.6262330282479525,0.6487426281521887,0.02167600834862793,0.0008335915556083595,0.02084241679301957
0.6477006387076784,0.6262330505996943,0.6485342302632866,0.021467588107984104,0.0008335915556082485,0.020633996552375855
0.6474922408187762,0.6265699472278357,0.6483258323743846,0.020922293590940555,0.0008335915556083595,0.020088702035332195
0.6472838429298742,0.6265188697725534,0.6481174344854825,0.020764973157320732,0.0008335915556083595,0.019931381601712372
0.647075445040972,0.6266114041209221,0.6479090365965804,0.020464040920049942,0.0008335915556083595,0.019630449364441582
0.64686704715207,0.6267141625285149,0.6477006387076784,0.020152884623555134,0.0008335915556083595,0.019319293067946774
0.6466586492631679,0.6273038275539875,0.6474922408187762,0.019354821709180348,0.0008335915556083595,0.018521230153571988
0.6464502513742658,0.6274845618754625,0.6472838429298742,0.018965689498803284,0.0008335915556083595,0.018132097943194925
0.6462418534853638,0.6282488238066435,0.647075445040972,0.017993029678720296,0.0008335915556082485,0.017159438123112047
0.6460334555964616,0.6289401743561029,0.64686704715207,0.017093281240358693,0.0008335915556083595,0.016259689684750334
0.6458250577075596,0.6296193394809961,0.6466586492631679,0.01620571822656347,0.0008335915556082485,0.015372126670955222
0.6456166598186575,0.6301372107118368,0.6464502513742658,0.015479449106820642,0.0008335915556083595,0.014645857551212282
0.6454082619297554,0.6307557355612516,0.6462418534853638,0.014652526368503782,0.0008335915556083595,0.013818934812895423
0.6451998640408533,0.6315471567213535,0.6460334555964616,0.013652707319499746,0.0008335915556083595,0.012819115763891387
0.6449914661519512,0.6321571823209524,0.6458250577075596,0.012834283830998827,0.0008335915556083595,0.012000692275390468
0.6447830682630491,0.6331180445849895,0.6456166598186575,0.01166502367805955,0.0008335915556083595,0.01083143212245119
0.6445746703741471,0.634214922785759,0.6454082619297554,0.01035974758838809,0.0008335915556083595,0.009526156032779731
0.644366272485245,0.6353274174034595,0.6451998640408533,0.00903885508178548,0.0008335915556082485,0.008205263526177231
0.6441578745963429,0.6350268106907606,0.6449914661519512,0.00913106390558227,0.0008335915556083595,0.008297472349973911
0.6439494767074408,0.6346327513456345,0.6447830682630491,0.009316725361806388,0.0008335915556082485,0.00848313380619814
0.6437410788185387,0.6343330089002848,0.6445746703741471,0.009408069918253936,0.0008335915556083595,0.008574478362645577
0.6435326809296367,0.6343317162245512,0.644366272485245,0.009200964705085468,0.0008335915556083595,0.008367373149477109
0.6433242830407345,0.6344263907521963,0.6441578745963429,0.008897892288538212,0.0008335915556083595,0.008064300732929852
0.6431158851518325,0.6351093500852585,0.6439494767074408,0.008006535066574005,0.0008335915556083595,0.007172943510965646
0.6429074872629303,0.6354214325547218,0.6437410788185387,0.007486054708208512,0.0008335915556083595,0.006652463152600152
0.6426990893740283,0.6350357215851545,0.6435326809296367,0.007663367788873776,0.0008335915556083595,0.006829776233265417
0.6424906914851263,0.6345729902386665,0.6433242830407345,0.00791770124645974,0.0008335915556082485,0.007084109690851492
0.6422822935962241,0.6341733727604151,0.6431158851518325,0.008108920835809053,0.0008335915556083595,0.007275329280200693
0.6420738957073221,0.6337146796286106,0.6429074872629303,0.008359216078711484,0.0008335915556082485,0.007525624523103236
0.64186549781842,0.6332904100418091,0.6426990893740283,0.008575087776610868,0.0008335915556083595,0.0077414962210025084
0.6416570999295179,0.6325397491455078,0.6424906914851263,0.009117350784010103,0.0008335915556083595,0.008283759228401744
